picture_url,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,availability_30,availability_365,room_type_Entire home/apt,room_type_Other,room_type_Private room,neighbourhood_group_Bronx,neighbourhood_group_Brooklyn,neighbourhood_group_Manhattan,neighbourhood_group_Queens,neighbourhood_group_Staten Island,distance_to_center,beds_per_bedroom,amenity_count,image_downloaded,mos
https://a0.muscache.com/pictures/miso/Hosting-928227051097957887/original/cbe5f668-3357-4bc7-b2c0-d029380f24b4.jpeg,6,1.0,3.0,3.0,150.0,30,90,0,0,True,False,False,False,True,False,False,False,11.713594208215287,1.0,32,True,6.975479124113917
https://a0.muscache.com/pictures/896de9c3-2f5a-4cab-ae66-a66fc0ceff16.jpg,2,2.0,1.0,1.0,79.0,30,1125,0,0,False,False,True,False,False,True,False,False,10.476271264653349,1.0,25,True,5.812341660261154
https://a0.muscache.com/pictures/miso/Hosting-869351964326385706/original/0ef36fe6-f718-49e4-aece-6c65f4e3f166.jpeg,2,1.0,1.0,1.0,125.0,30,365,0,240,False,False,True,False,True,False,False,False,7.822049346907004,1.0,42,True,5.333259038627148
https://a0.muscache.com/pictures/a667c384-de83-42df-8567-a280ef17dfa4.jpg,2,1.0,1.0,2.0,150.0,30,365,30,90,True,False,False,False,True,False,False,False,11.106366029457929,2.0,38,True,6.8924507182091475
https://a0.muscache.com/pictures/c42e1758-dcd1-4706-ac9b-167e5db9b801.jpg,4,1.0,2.0,2.0,375.0,30,120,0,7,True,False,False,False,False,True,False,False,12.215093470238216,1.0,35,True,7.708572626346722
https://a0.muscache.com/pictures/4a19d525-8f7d-4cfa-8299-9bf4ac8a335e.jpg,4,1.0,1.0,3.0,93.0,30,90,22,172,True,False,False,False,True,False,False,False,11.723929332971045,3.0,29,True,7.08249088563025
https://a0.muscache.com/pictures/miso/Hosting-840073360095363711/original/6c0e5e9e-12f6-4aa3-8e23-960148fdefd0.jpeg,9,2.0,3.0,8.0,137.0,30,40,30,255,True,False,False,False,True,False,False,False,8.291009433313445,2.6666666666666665,42,True,5.632265765219927
https://a0.muscache.com/pictures/miso/Hosting-15751570/original/2b2228ca-ee8c-493c-9df1-7151478a2b84.jpeg,1,1.0,1.0,1.0,120.0,30,180,2,152,False,False,True,False,False,True,False,False,13.612232526253688,1.0,65,True,5.010356895625591
https://a0.muscache.com/pictures/miso/Hosting-1022483965679358547/original/64fb1c8f-fd28-4966-b4e9-360c3f372766.png,6,1.0,2.0,3.0,149.0,1,365,4,221,True,False,False,False,True,False,False,False,5.640260216232713,1.5,61,True,6.297990573570132
https://a0.muscache.com/pictures/61df8932-cb7d-4462-9633-53dca8f75cc0.jpg,4,1.0,2.0,2.0,120.0,30,60,0,0,True,False,False,False,True,False,False,False,5.159500676161334,1.0,30,True,6.3413420505821705
https://a0.muscache.com/pictures/784cbb4f-928b-40c3-96ec-4b73c6708049.jpg,2,1.0,1.0,1.0,149.0,30,90,30,270,False,False,True,False,False,True,False,False,12.61281183226487,1.0,31,True,6.534225131385028
https://a0.muscache.com/pictures/ff0fa49b-b363-4e87-94dc-5a859c9e178b.jpg,1,1.0,1.0,1.0,62.0,30,30,0,0,False,False,True,False,False,True,False,False,9.54039292872645,1.0,1,True,7.170944022480398
https://a0.muscache.com/pictures/6f8fa00e-fef7-4742-a43a-6ae6a84bede2.jpg,1,1.0,1.0,2.0,78.0,30,180,1,1,False,False,True,False,False,False,True,False,8.4210474399752,2.0,51,True,7.9374469723552465
https://a0.muscache.com/pictures/a0e890fe-0e70-4c63-8f11-dabe1cec1ada.jpg,3,1.0,1.0,1.0,150.0,30,1125,0,0,True,False,False,False,True,False,False,False,5.973417670219377,1.0,10,True,6.740897253155708
https://a0.muscache.com/pictures/c14236b0-1abf-4445-a834-6f9cab5ec504.jpg,2,1.0,1.0,1.0,170.0,30,365,25,85,True,False,False,False,False,True,False,False,9.192792496841367,1.0,27,True,6.8927488680928946
https://a0.muscache.com/pictures/a08adb5a-ad0d-45d1-ad4b-e4d28352d064.jpg,4,2.0,2.0,2.0,126.0,30,1125,0,0,True,False,False,False,False,False,True,False,17.16316259594103,1.0,43,True,7.322847913019359
https://a0.muscache.com/pictures/c4babb97-6e73-42d3-8ef8-ec89ab77b6b8.jpg,6,1.0,2.0,2.0,380.0,30,1125,30,365,True,False,False,False,True,False,False,False,8.79216287993734,1.0,40,True,6.163443305529654
https://a0.muscache.com/pictures/miso/Hosting-46127578/original/2b1ec384-a824-4854-a360-8515ad2baa72.jpeg,2,1.0,1.0,1.0,50.0,30,60,23,358,False,True,False,False,True,False,False,False,5.6557788504901,1.0,38,True,5.809376930817962
https://a0.muscache.com/pictures/7e3817e1-55d4-4f53-ada4-6409c65543f0.jpg,4,1.0,1.0,1.0,236.0,30,30,0,1,True,False,False,False,True,False,False,False,12.22639237856552,1.0,15,True,6.366348013281822
https://a0.muscache.com/pictures/miso/Hosting-945753021858773154/original/0009cd15-dff4-45e9-b3b9-787287919985.jpeg,7,1.0,3.0,4.0,254.0,30,365,30,180,True,False,False,False,False,False,True,False,9.062801105733673,1.3333333333333333,9,True,7.018754148855805
https://a0.muscache.com/pictures/f4caeb8e-9c01-43e9-8e2d-20c88788812d.jpg,2,1.0,1.0,1.0,450.0,30,365,30,365,False,False,True,False,False,True,False,False,5.585918307777694,1.0,49,True,4.8865597657859325
https://a0.muscache.com/pictures/c7d1053b-4670-4c3e-b147-e0baaab9db8d.jpg,1,1.0,1.0,1.0,60.0,30,365,0,0,False,False,True,True,False,False,False,False,15.812360977733286,1.0,50,True,6.301294012926519
https://a0.muscache.com/pictures/prohost-api/Hosting-714559429728194446/original/c9831fac-274c-425c-bb84-3b5663ac555e.png,4,1.0,1.0,2.0,1077.0,30,1125,0,0,False,False,True,False,False,True,False,False,5.944290569838111,2.0,26,True,8.749247096478939
https://a0.muscache.com/pictures/23b99db1-593b-4834-a2c2-efccb6667087.jpg,2,1.0,1.0,1.0,48.0,30,1125,16,61,False,False,True,False,False,False,True,False,19.067380266533462,1.0,42,True,6.824869240634143
https://a0.muscache.com/pictures/miso/Hosting-51307520/original/133aaba5-88ee-487b-b9fe-5ae54c10f963.jpeg,1,1.0,1.0,1.0,115.0,30,365,30,365,False,False,True,False,False,True,False,False,10.588294715289368,1.0,52,True,6.074281803332269
https://a0.muscache.com/pictures/miso/Hosting-809348379579209580/original/864ccd34-61bc-4af2-ba2b-a12622da8514.jpeg,2,1.0,1.0,1.0,79.0,30,1125,30,270,False,False,True,False,False,True,False,False,12.618982067512977,1.0,49,True,5.725150063633919
https://a0.muscache.com/pictures/e1c7fd19-6522-4c93-bc32-cc2bfd26cf1b.jpg,4,1.0,2.0,2.0,101.0,40,60,30,365,True,False,False,False,True,False,False,False,14.070536829888532,1.0,9,True,6.306680893525481
https://a0.muscache.com/pictures/miso/Hosting-49440516/original/2e58ff9f-6c1c-4dfd-92c0-264135935864.jpeg,2,1.0,1.0,1.0,694.0,1,28,16,326,False,False,True,False,False,True,False,False,5.937499664377772,1.0,48,True,5.772404948249459
https://a0.muscache.com/pictures/miso/Hosting-51917224/original/161f19cd-c495-431d-a86c-1c79904cd127.jpeg,8,1.0,4.0,4.0,250.0,30,365,6,341,True,False,False,False,False,True,False,False,4.129144681399362,1.0,16,True,6.881714130751789
https://a0.muscache.com/pictures/0bff5a68-f4a9-467a-9f21-1ab73dd6ab04.jpg,5,1.0,1.0,4.0,179.0,30,1125,26,331,False,False,True,False,True,False,False,False,4.709835214968955,4.0,34,True,6.256956205703318
https://a0.muscache.com/pictures/c6c1d4ef-9aea-4977-bd1b-680045b9a07e.jpg,2,1.0,1.0,1.0,50.0,30,365,30,365,False,False,True,True,False,False,False,False,24.857987654448063,1.0,37,True,6.523668615147471
https://a0.muscache.com/pictures/1fec324b-f774-41df-9753-bc1efe10cd74.jpg,6,1.0,2.0,2.0,1000.0,30,120,30,90,True,False,False,False,True,False,False,False,10.266839304177342,1.0,54,True,7.526437287218869
https://a0.muscache.com/pictures/miso/Hosting-836392619479597624/original/e05f4c6b-0ced-4c0f-8423-d3a4b232084a.jpeg,2,1.0,1.0,1.0,137.0,1,90,0,0,False,False,True,False,False,False,True,False,7.904304856316861,1.0,62,True,6.612892489880323
https://a0.muscache.com/pictures/miso/Hosting-691255512367890158/original/109c00b9-badf-4d99-b204-14df2a3dc9ce.jpeg,1,1.0,1.0,1.0,40.0,30,365,15,127,False,False,True,False,True,False,False,False,12.404604545864387,1.0,47,True,5.5473572462797165
https://a0.muscache.com/pictures/c8da3af0-cc63-4768-b16e-d3378e4959bc.jpg,4,1.0,2.0,2.0,150.0,30,1125,0,0,True,False,False,True,False,False,False,False,20.98891087758883,1.0,20,True,7.84504783898592
https://a0.muscache.com/pictures/miso/Hosting-878254460375622593/original/746da7fc-9d73-4dfb-9832-9ca87238ad64.jpeg,7,1.0,2.0,3.0,215.0,30,365,30,270,True,False,False,False,False,True,False,False,4.0178306182667205,1.5,30,True,6.144308358430862
https://a0.muscache.com/pictures/prohost-api/Hosting-722231135355864955/original/aa4661ef-ace4-4a7e-ab18-7d1a81275243.jpeg,6,1.0,1.0,3.0,236.0,30,1125,0,209,True,False,False,False,False,True,False,False,4.1858096269093705,3.0,41,True,7.14761313656345
https://a0.muscache.com/pictures/a308e431-58d0-4328-8e7c-0e7a94d18e14.jpg,16,2.0,5.0,10.0,500.0,30,730,30,365,True,False,False,False,False,False,True,False,9.053288538074304,2.0,19,True,5.575719688087702
https://a0.muscache.com/pictures/f2525d47-b3f5-4fed-bc17-50ceec5ae670.jpg,5,1.0,1.0,2.0,160.0,30,90,30,365,True,False,False,False,False,True,False,False,12.065493477074195,2.0,20,True,6.738339668139815
https://a0.muscache.com/pictures/97362194/f51722fb_original.jpg,6,1.0,3.0,4.0,275.0,30,1122,30,365,True,False,False,False,False,False,True,False,8.702666866283995,1.3333333333333333,55,True,7.152760002762079
https://a0.muscache.com/pictures/cb7a9861-50eb-477d-b805-498590aad95f.jpg,5,1.0,1.0,3.0,144.0,30,45,0,0,True,False,False,False,True,False,False,False,12.985658773188002,3.0,32,True,7.346716579515487
https://a0.muscache.com/pictures/1c4158e1-8f52-4f9a-88f9-013f7472fcb3.jpg,9,1.0,4.0,4.0,1143.0,2,1125,1,222,True,False,False,False,False,True,False,False,4.896844719143691,1.0,13,True,6.256411362439394
https://a0.muscache.com/pictures/miso/Hosting-42333605/original/26e44729-7c26-4db0-9587-4d16382b35d5.jpeg,2,1.0,1.0,1.0,180.0,30,30,0,0,False,False,True,False,True,False,False,False,4.929436148569329,1.0,57,True,5.843189153820276
https://a0.muscache.com/pictures/42d418b8-6e0b-44e2-a5b2-4ccd6978ac50.jpg,2,1.0,1.0,1.0,50.0,30,1125,0,0,False,False,True,False,True,False,False,False,4.270908621335142,1.0,13,True,6.32200987264514
https://a0.muscache.com/pictures/80965830/4f4cef16_original.jpg,1,1.0,1.0,1.0,75.0,30,1125,14,349,False,True,False,False,False,True,False,False,2.5542270892253165,1.0,9,True,7.53331777267158
https://a0.muscache.com/pictures/miso/Hosting-855247911233751497/original/1fdb29fc-e18c-43e4-921e-fe466faeabbe.jpeg,3,1.0,1.0,1.0,307.0,30,1125,9,147,True,False,False,False,True,False,False,False,7.790493940999343,1.0,13,True,6.533962526358664
https://a0.muscache.com/pictures/prohost-api/Hosting-691676460109271194/original/82824443-8970-4061-94bd-4524d6caee3c.jpeg,2,1.0,1.0,1.0,220.0,1,365,21,171,True,False,False,False,False,True,False,False,0.7233719079408144,1.0,28,True,6.116719623096287
https://a0.muscache.com/pictures/36b066fc-5b72-483d-b812-7ab293a3964b.jpg,2,1.0,1.0,1.0,99.0,30,1125,0,0,False,False,True,False,False,True,False,False,2.435096666258962,1.0,24,True,6.512510137632489
https://a0.muscache.com/pictures/ded1b3c8-fcd2-4e5f-96de-b75f24d7b13c.jpg,4,1.0,2.0,2.0,120.0,30,1125,30,180,True,False,False,False,True,False,False,False,7.057275889598982,1.0,21,True,5.600048117339611
https://a0.muscache.com/pictures/75c107d1-37d4-44f2-aaa0-3a81e9246be9.jpg,1,1.0,1.0,1.0,90.0,30,1125,0,0,False,False,True,False,False,True,False,False,0.8189990569680793,1.0,8,True,6.8828284200280905
https://a0.muscache.com/pictures/a497142c-6ccd-4919-a084-7ae0e75cd1f6.jpg,2,2.0,2.0,1.0,40.0,30,30,0,0,False,False,True,False,True,False,False,False,6.672791508654207,0.5,25,True,5.327489618211985
https://a0.muscache.com/pictures/711adaf8-1e1f-4816-b175-87376ea2acc7.jpg,4,1.0,1.0,2.0,125.0,30,1125,0,0,True,False,False,False,False,True,False,False,9.499188044075831,2.0,13,True,6.365999756380916
https://a0.muscache.com/pictures/185e20ea-b7e4-4c67-b269-37f82a8e4b6f.jpg,2,1.0,1.0,1.0,75.0,30,1125,0,0,False,False,True,False,True,False,False,False,6.136275404538928,1.0,22,True,6.743442887440324
https://a0.muscache.com/pictures/miso/Hosting-911756533429812789/original/2fcd9f46-9bc4-4819-a074-20a645da55bc.jpeg,6,2.0,3.0,3.0,139.0,30,365,0,331,True,False,False,False,False,False,True,False,20.987122924211636,1.0,34,True,5.344184055924416
https://a0.muscache.com/pictures/miso/Hosting-24493475/original/428256ca-860a-4542-94b6-5c47f6b72400.jpeg,5,1.0,2.0,3.0,82.0,30,120,17,167,True,False,False,False,True,False,False,False,11.159326340242727,1.5,32,True,6.309757875278592
https://a0.muscache.com/pictures/prohost-api/Hosting-726080284648377138/original/4e741532-7092-4f6c-9641-411fc1763a17.jpeg,12,3.0,3.0,6.0,492.0,1,1125,13,325,False,False,True,False,False,True,False,False,4.3296231057060925,2.0,23,True,6.311127297580242
https://a0.muscache.com/pictures/f582e151-718c-4e48-b308-576eb51b15d8.jpg,3,1.0,1.0,2.0,100.0,30,730,29,179,True,False,False,True,False,False,False,False,19.924354414422414,2.0,50,True,6.721298210322857
https://a0.muscache.com/pictures/miso/Hosting-689892790771456013/original/09799ea4-1292-441e-80f8-37144a0de90e.jpeg,4,1.0,1.0,3.0,110.0,30,365,30,365,True,False,False,False,True,False,False,False,4.197905269419979,3.0,28,True,6.649669643491507
https://a0.muscache.com/pictures/miso/Hosting-16962435/original/6530d6d8-8b70-4098-8e55-fa0ab221ef86.jpeg,2,1.0,1.0,1.0,111.0,30,30,0,139,False,False,True,False,True,False,False,False,7.4248658224175195,1.0,47,True,8.618601488880813
https://a0.muscache.com/pictures/miso/Hosting-702374253532219322/original/9610f903-f354-407b-8031-466036865125.jpeg,4,2.0,2.0,2.0,250.0,30,365,0,0,True,False,False,False,True,False,False,False,5.388295024537182,1.0,40,True,4.821789283305407
https://a0.muscache.com/pictures/miso/Hosting-749423297921285725/original/05ab39de-30e8-42e4-a895-18d4d87d2d56.jpeg,2,1.0,1.0,1.0,99.0,30,365,0,0,False,False,True,False,False,False,True,False,17.849773949427973,1.0,31,True,6.329058984760195
https://a0.muscache.com/pictures/2ecc30c4-fa85-47ae-a214-026c1f5fa58d.jpg,2,1.0,1.0,1.0,140.0,30,180,0,224,True,False,False,False,False,True,False,False,5.750327549209031,1.0,22,True,6.330507384613156
https://a0.muscache.com/pictures/6f90176f-1083-4d64-9990-fdda8f6e5ae3.jpg,5,1.0,2.0,3.0,275.0,30,1125,0,0,True,False,False,False,False,True,False,False,1.5946953098138565,1.5,13,True,5.835107468999922
https://a0.muscache.com/pictures/3769457d-daa8-4cb1-a594-5833fdbd9e6f.jpg,2,1.0,1.0,2.0,125.0,30,1125,0,206,False,True,False,False,False,True,False,False,7.718514073848138,2.0,37,True,6.58715957403183
https://a0.muscache.com/pictures/ec0b6125-3121-404c-86ef-7c933d6c1c00.jpg,3,1.0,1.0,2.0,100.0,30,1125,0,0,True,False,False,False,True,False,False,False,5.34387112098582,2.0,10,True,6.845667254179716
https://a0.muscache.com/pictures/miso/Hosting-53979848/original/a71798cf-63e9-41c0-a086-3f49c650e4dc.jpeg,2,2.0,1.0,1.0,35.0,30,1125,30,59,False,False,True,False,False,True,False,False,18.393710259577542,1.0,8,True,7.301821622997522
https://a0.muscache.com/pictures/02adba47-3350-4289-8de6-5af959866c32.jpg,2,2.0,1.0,1.0,65.0,30,30,30,90,False,False,True,False,False,False,True,False,11.79507242092251,1.0,56,True,6.4501336216926575
https://a0.muscache.com/pictures/0ca608e7-fe9f-451f-a525-671a5a84fa1f.jpg,1,1.0,1.0,1.0,99.0,30,365,0,0,False,False,True,False,True,False,False,False,8.150221747072129,1.0,31,True,6.2711366936564445
https://a0.muscache.com/pictures/miso/Hosting-39849765/original/096d421e-9033-442f-9f60-3b7c4a6a89ce.jpeg,2,1.0,1.0,1.0,109.0,30,1125,16,351,True,False,False,False,False,True,False,False,6.609821018223392,1.0,40,True,6.204359032213688
https://a0.muscache.com/pictures/miso/Hosting-846462170801018758/original/06532743-32a4-425c-9c04-f768a51e729c.jpeg,2,1.0,2.0,2.0,135.0,30,365,30,272,False,False,True,False,False,True,False,False,10.485851502874393,1.0,25,True,6.590255416929722
https://a0.muscache.com/pictures/miso/Hosting-985446535855658026/original/196555f8-7e87-4433-a885-f01099aa1aeb.jpeg,4,1.0,1.0,1.0,180.0,30,180,27,177,True,False,False,False,False,True,False,False,3.403133861787931,1.0,8,True,6.150217784568667
https://a0.muscache.com/pictures/airflow/Hosting-3344237/original/a1f8da94-fc7b-4305-a021-90bee96c2dcd.jpg,2,1.0,1.0,1.0,149.0,30,1125,29,363,False,False,True,False,False,True,False,False,6.379284524367002,1.0,27,True,7.216135185211897
https://a0.muscache.com/pictures/miso/Hosting-43106070/original/b5242541-12cf-44c3-8205-1e5c89ebc0ed.jpeg,3,1.0,1.0,2.0,309.0,30,1125,30,365,True,False,False,False,False,True,False,False,5.445666679185811,2.0,50,True,5.160420320928097
https://a0.muscache.com/pictures/982667a8-c01d-4311-a56e-8ac51c2c9076.jpg,2,1.0,1.0,1.0,150.0,30,1125,0,0,True,False,False,False,False,True,False,False,10.241305688141821,1.0,16,True,6.605939827859402
https://a0.muscache.com/pictures/42800106/85742957_original.jpg,1,1.0,1.0,1.0,250.0,30,1125,0,0,False,False,True,False,True,False,False,False,5.0727482543595555,1.0,9,True,6.0582015216350555
https://a0.muscache.com/pictures/5fbc2e54-91f0-41dd-93b2-f50167d3937c.jpg,2,1.0,1.0,1.0,139.0,30,1125,0,0,True,False,False,False,False,True,False,False,1.0786968722044001,1.0,20,True,6.965535311028361
https://a0.muscache.com/pictures/88c53166-4a34-4c55-a0dd-9b4e3d457e57.jpg,10,3.0,4.0,7.0,885.0,30,1125,28,359,True,False,False,False,True,False,False,False,6.62248980549658,1.75,34,True,6.679323967546225
https://a0.muscache.com/pictures/miso/Hosting-886856656308012231/original/3341fe1f-99e5-42cc-959c-7470bde8dd20.jpeg,6,3.0,4.0,4.0,1260.0,30,90,30,365,True,False,False,False,True,False,False,False,3.274584776806579,1.0,77,True,6.086561765521765
https://a0.muscache.com/pictures/a84ee972-98e1-4b4f-bc4f-3058ce2b38fd.jpg,6,2.0,4.0,4.0,189.0,30,60,30,365,False,False,True,False,True,False,False,False,8.133906837959287,1.0,38,True,5.756311673671007
https://a0.muscache.com/pictures/6097ef8f-ef2a-4110-8c04-76f84a50f5d8.jpg,1,1.0,1.0,1.0,150.0,30,1125,0,0,True,False,False,False,True,False,False,False,8.039932274127159,1.0,19,True,6.0947321727871895
https://a0.muscache.com/pictures/d1129985-9a54-42c6-a6c3-5e21a8ac0b61.jpg,4,1.0,1.0,2.0,55.0,30,1125,29,364,False,False,True,False,True,False,False,False,11.90040496405849,2.0,46,True,5.658792188391089
https://a0.muscache.com/pictures/miso/Hosting-15569019/original/036ef94c-d910-4498-987d-d52baca6f0e3.jpeg,2,1.0,1.0,1.0,110.0,30,31,13,73,True,False,False,False,True,False,False,False,6.828128548981298,1.0,24,True,6.452734457328916
https://a0.muscache.com/pictures/4fe20eae-d3b2-4ade-a067-54df2185a7db.jpg,4,1.0,2.0,2.0,150.0,58,1124,0,0,True,False,False,False,False,True,False,False,2.100798340700526,1.0,27,True,5.390350404661149
https://a0.muscache.com/pictures/fc5ea9ee-0a6c-4a5a-85fd-7726ed02e118.jpg,2,1.0,2.0,1.0,150.0,300,1125,30,365,False,False,True,False,False,True,False,False,6.676307254571771,0.5,24,True,5.640026036649942
https://a0.muscache.com/pictures/miso/Hosting-53970830/original/2ffe9a67-e39d-49aa-b447-241f6a1a25ad.jpeg,1,2.0,1.0,1.0,69.0,30,365,4,339,False,False,True,False,True,False,False,False,7.930531590453834,1.0,33,True,6.837156102061272
https://a0.muscache.com/pictures/e73a9b17-4920-43b0-b94c-b6cd7ac51f8e.jpg,2,1.0,1.0,2.0,128.0,30,365,30,365,False,False,True,False,False,False,True,False,20.85931882778038,2.0,15,True,6.19745834544301
https://a0.muscache.com/pictures/005330b0-0f7e-4bf2-b1f7-60a82beaa621.jpg,10,3.0,5.0,6.0,650.0,30,365,5,340,True,False,False,False,True,False,False,False,9.22726166396289,1.2,52,True,7.60811441577971
https://a0.muscache.com/pictures/prohost-api/Hosting-52552861/original/91a7732f-3af0-4cbf-9028-84b29b02135b.jpeg,2,1.0,1.0,1.0,273.0,1,1125,0,0,True,False,False,False,False,True,False,False,6.140624302065841,1.0,15,True,6.201395081356168
https://a0.muscache.com/pictures/32938348/46d2c9a0_original.jpg,1,1.0,1.0,1.0,100.0,30,1125,29,364,False,False,True,False,False,True,False,False,12.244798101476203,1.0,20,True,7.447388108819723
https://a0.muscache.com/pictures/63e861bd-33a4-442f-9bf8-23450b424a86.jpg,3,1.0,2.0,1.0,140.0,30,1125,28,178,False,False,True,False,False,False,True,False,15.291833213164614,0.5,11,True,7.68114393693395
https://a0.muscache.com/pictures/b596981c-0d34-419e-bd92-73fe3848a669.jpg,2,1.0,1.0,1.0,65.0,30,1125,0,0,False,False,True,False,False,True,False,False,14.56526292194298,1.0,41,True,6.669027545955032
https://a0.muscache.com/pictures/4d23553f-d89d-48de-a0d3-d92e6a5580b2.jpg,6,1.0,3.0,4.0,250.0,30,365,30,269,True,False,False,False,False,False,True,False,16.188585529167835,1.3333333333333333,34,True,5.771173335146159
https://a0.muscache.com/pictures/1bbcd082-db7a-44da-9b5a-611ac6552ee2.jpg,2,1.0,1.0,1.0,254.0,30,1000,27,38,True,False,False,False,False,True,False,False,2.0142327647703175,1.0,34,True,7.354654951021075
https://a0.muscache.com/pictures/miso/Hosting-907356347496873739/original/2ca98328-c896-4c2a-8c51-bd0b14945fe4.jpeg,2,1.0,1.0,1.0,166.0,30,30,29,89,False,False,True,False,True,False,False,False,3.363516833818641,1.0,56,True,6.682314690202475
https://a0.muscache.com/pictures/b450d603-d6a4-4ec5-b572-a4f07adba611.jpg,1,1.0,1.0,1.0,24.0,30,1125,6,64,False,True,False,False,True,False,False,False,9.013676443274791,1.0,5,True,5.692705792374909
https://a0.muscache.com/pictures/e60c4f52-cf1d-4830-a3ff-3b42266fe00c.jpg,2,1.0,2.0,1.0,110.0,30,34,0,0,True,False,False,False,False,False,True,False,5.7540427630312845,0.5,20,True,7.146763736382127
https://a0.muscache.com/pictures/c1530475-baab-4cd8-8727-e3f81cef16fa.jpg,2,1.0,1.0,1.0,500.0,30,1125,28,363,True,False,False,False,False,True,False,False,4.183281407548104,1.0,61,True,5.6703406404703856
https://a0.muscache.com/pictures/17137949-a62f-4540-ac53-ed0968c1e0b4.jpg,1,1.0,1.0,1.0,25.0,30,1000,9,314,False,False,True,False,False,False,True,False,20.539368406381346,1.0,21,True,6.429512149654329
https://a0.muscache.com/pictures/miso/Hosting-57297/original/72a25f96-3bb6-4b10-bfb0-edb2a7bb9328.jpeg,3,1.0,1.0,1.0,399.0,30,90,30,180,True,False,False,False,True,False,False,False,2.7443038742050376,1.0,46,True,5.446567816659808
https://a0.muscache.com/pictures/a3a7d461-237f-4986-9a1d-cb595b2d32b1.jpg,1,1.0,1.0,1.0,78.0,2,1125,0,0,False,False,True,False,True,False,False,False,5.790365531841074,1.0,49,True,6.823751697316766
https://a0.muscache.com/pictures/miso/Hosting-31119799/original/5991e74e-d721-4284-be1a-d375b1a76883.jpeg,2,1.0,1.0,1.0,55.0,30,1125,30,365,False,False,True,False,False,False,False,True,10.486436115717769,1.0,21,True,7.197327941656113
https://a0.muscache.com/pictures/miso/Hosting-755385753450801654/original/dfa9599d-3e8f-4e3d-ad7f-4052cad69f81.jpeg,1,1.0,3.0,1.0,45.0,90,365,30,242,False,False,True,False,True,False,False,False,7.739846930913019,0.3333333333333333,18,True,5.6113694459199905
https://a0.muscache.com/pictures/ee994159-dd4b-408d-9775-ade5667f5fbd.jpg,7,2.0,4.0,4.0,850.0,30,60,16,351,True,False,False,False,True,False,False,False,3.125437701661055,1.0,21,True,8.189224645495415
https://a0.muscache.com/pictures/miso/Hosting-859664945143080328/original/543379a1-b6cb-413b-bec0-a60e629ac4ce.jpeg,2,1.0,1.0,1.0,98.0,30,180,23,358,True,False,False,False,True,False,False,False,8.801394174707967,1.0,30,True,5.0839466862380505
https://a0.muscache.com/pictures/hosting/Hosting-1005039489990137758/original/89fbe01e-a414-41c0-bc34-355a1566b130.jpeg,6,1.0,3.0,3.0,105.0,30,90,0,182,True,False,False,False,False,False,True,False,20.227299762138582,1.0,39,True,6.876115007326007
https://a0.muscache.com/pictures/prohost-api/Hosting-798968240906335000/original/a2c08fac-69ba-4308-bc39-64a29ee35796.jpeg,4,2.0,2.0,2.0,153.0,30,180,0,275,True,False,False,False,False,True,False,False,7.458211109757239,1.0,30,True,5.7678409945219755
https://a0.muscache.com/pictures/2efaaf30-89e5-451f-b084-2dc00636699c.jpg,2,1.0,1.0,1.0,35.0,30,1125,0,0,False,False,True,False,True,False,False,False,10.448520128297895,1.0,13,True,6.040854439139366
https://a0.muscache.com/pictures/59913289/8e0c2c2b_original.jpg,2,1.0,1.0,1.0,130.0,30,1125,0,0,True,False,False,False,True,False,False,False,6.270601899149206,1.0,5,True,7.421186730265617
https://a0.muscache.com/pictures/604ff5e2-5717-4b45-81c3-f13797a55a84.jpg,1,1.0,1.0,1.0,55.0,30,1125,0,0,False,False,True,False,False,True,False,False,12.2506912552142,1.0,10,True,6.680324818007648
https://a0.muscache.com/pictures/110778441/c4957d98_original.jpg,3,1.0,1.0,1.0,258.0,30,30,0,0,True,False,False,False,False,True,False,False,2.397556617386593,1.0,26,True,6.036196613684297
https://a0.muscache.com/pictures/9d345ec6-710a-429d-9ac7-891e007331a6.jpg,2,1.0,2.0,2.0,199.0,30,35,28,88,True,False,False,False,True,False,False,False,3.8792158311357148,1.0,32,True,6.517807180061936
https://a0.muscache.com/pictures/e3ae9b6c-2120-4188-a492-1d1a396289f7.jpg,2,1.0,2.0,1.0,150.0,30,120,0,121,True,False,False,False,True,False,False,False,5.2663204108087545,0.5,35,True,6.612937183119357
https://a0.muscache.com/pictures/eccf083a-dc24-473e-a8fa-2dc5b9cf6377.jpg,1,1.0,1.0,1.0,45.0,30,365,3,338,False,False,True,True,False,False,False,False,16.856580305359515,1.0,44,True,5.891749723814428
https://a0.muscache.com/pictures/9c8c8a16-0918-4305-aa8d-6c48823e5258.jpg,1,2.0,1.0,1.0,24.0,30,365,0,63,False,False,True,False,True,False,False,False,11.614797844981329,1.0,9,True,6.340936579741538
https://a0.muscache.com/pictures/8414eca1-b265-48ac-abb0-0c94fa53a89a.jpg,1,1.0,1.0,1.0,39.0,30,1125,0,0,False,False,True,False,True,False,False,False,5.9928181361795065,1.0,10,True,8.109206822700799
https://a0.muscache.com/pictures/146db31c-7863-4545-9ed4-e09e06c01c51.jpg,2,1.0,1.0,1.0,53.0,30,365,1,298,True,False,False,True,False,False,False,False,19.648865060327587,1.0,33,True,6.57712628506124
